,id,content
1625,{B3H2-W5YH53DI-5857UIUX},"[(53, 0.97576374)]"
1626,{E3M5-E6WG98EW-4925VXGD},"[(18, 0.0219284), (66, 0.96194607)]"
1627,{R7G4-U7KV30GT-5977RPVS},"[(18, 0.48938504), (21, 0.14739531), (22, 0.3444968)]"
1628,{D5Q3-X4NH51EM-6922FBUL},"[(36, 0.06683503), (68, 0.9142482)]"
1629,{F4E3-H5WL07NY-2556SDCE},"[(5, 0.36575884), (47, 0.6123795)]"
1630,{H9J5-O7WD91MB-9915UDWU},"[(6, 0.10387298), (40, 0.022877906), (48, 0.85253316)]"
1631,{Q4O9-G6UX54CU-2015AGZD},"[(45, 0.1559566), (92, 0.25368246), (96, 0.55129856), (97, 0.023766438)]"
1632,{D3U5-D4KW71CL-2997MXDC},"[(48, 0.97972274)]"
1633,{G2X9-Y0YM13WP-2966WCVG},"[(1, 0.5304416), (69, 0.44496876)]"
1634,{P4J5-L3GN78IF-6471NLAA},"[(17, 0.8584451), (78, 0.12429939)]"
1635,{W8U1-Z4MM64GV-8794OTTO},"[(14, 0.55286556), (47, 0.42191193)]"
1636,{A1S6-V2FJ78VF-2320HRCU},"[(39, 0.6362669), (62, 0.06718225), (85, 0.27626678)]"
1637,{S8U6-Z7AL82SV-4224USQV},"[(28, 0.8914961), (65, 0.08327951)]"
1638,{Y8A0-D6VL42UP-1504ZJJP},"[(28, 0.16275744), (43, 0.10351293), (56, 0.046428986), (87, 0.67609644)]"
1639,{Q6B1-X8ZI83XX-5644HOVU},"[(67, 0.8851457), (79, 0.09143522)]"
1640,{N2M9-I6IP31DK-4359SUFN},"[(16, 0.047842573), (50, 0.87207013), (53, 0.056337096)]"
1641,{Y5S0-W9LZ73HW-6741EOOF},"[(23, 0.8903537), (79, 0.09051313)]"
1642,{S4J6-Z3KH54TJ-2289ANLD},"[(46, 0.48437676), (55, 0.17726429), (70, 0.31848797)]"
1643,{Q7E9-B7EM54PA-3207QMHG},"[(70, 0.8090777), (92, 0.1753093)]"
1644,{Q5K9-Z4FO45DB-4767EAME},"[(6, 0.29932633), (29, 0.6797441)]"
1645,{Q8J9-R1QB38TG-9161UWAN},"[(70, 0.97688925)]"
1646,{R0M0-K6DV43UB-2460GIXT},"[(7, 0.97515875)]"
1647,{D4E2-F4LI14QJ-6008BMNN},"[(7, 0.4758786), (68, 0.09558658), (69, 0.40689716)]"
1648,{Y6X7-P4NG22OV-6440FUQI},"[(13, 0.977919)]"
1649,{R4D1-Y3PG79SG-5877HJXY},"[(1, 0.44783753), (88, 0.5204305)]"
1650,{J9S2-A7OI70TD-5188SNEP},"[(12, 0.27343634), (63, 0.17441963), (91, 0.19073492), (95, 0.34561232)]"
1651,{C1C0-F3CF30AP-9614OMTW},"[(58, 0.56579345), (70, 0.41907403)]"
1652,{Q3U1-Z6FZ69SE-0247WFKZ},"[(44, 0.59406924), (75, 0.38251188)]"
1653,{M9D5-K1OW41IZ-8095UMSD},"[(7, 0.08200949), (28, 0.014427692), (33, 0.60552645), (37, 0.060553674), (71, 0.22234598)]"
1654,{V3N0-T5JU98SV-1414RCSO},"[(18, 0.59661907), (81, 0.37605727)]"
1655,{T0N1-X0TD49TT-5631MELU},"[(37, 0.3310782), (97, 0.64924866)]"
1656,{O2N5-W6AI30WY-7543ODSV},"[(14, 0.34038696), (89, 0.6349109)]"
1657,{V6N7-O1GE47GB-1931XDJT},"[(42, 0.7661603), (46, 0.21658221)]"
1658,{T2D8-E8VZ19QW-2973QCRZ},"[(52, 0.9757655)]"
1659,{R0B7-N2UY46GX-2163KPXU},"[(26, 0.9808927)]"
1660,{X2M8-W0RT18CN-0018SGQS},"[(12, 0.22521088), (54, 0.70998836), (55, 0.046431232)]"
1661,{N0T3-K7ST03SR-9859INDU},"[(7, 0.5067763), (35, 0.4739357)]"
1662,{E1R2-W5UK97QX-7558TBCN},"[(39, 0.27838033), (83, 0.701127)]"
1663,{Y3A8-E2PZ37LM-9995PYLV},"[(33, 0.071461655), (57, 0.91097265)]"
1664,{O0L6-B0RE27IC-6023GWDT},"[(35, 0.9692256)]"
1665,{K5I9-N5RM52LV-2486RTJP},"[(32, 0.45695502), (52, 0.5171621)]"
1666,{F3C4-F9MU45XJ-1903RGJC},"[(40, 0.9779183)]"
1667,{J9Y7-T0IA92NU-4948VNDM},"[(31, 0.3700234), (50, 0.6090466)]"
1668,{E3Z9-D8MS11GM-5041YYBL},"[(16, 0.54220665), (30, 0.36889303), (51, 0.07392076)]"
1669,{U5W3-T2PH74NA-7503BJZE},"[(38, 0.98125196)]"
1670,{U3F9-B1QY94JE-0254KSUX},"[(20, 0.16587786), (43, 0.4502292), (45, 0.364419)]"
1671,{W1R7-L6FV04LN-5636MLZL},"[(85, 0.22907631), (90, 0.7516364)]"
1672,{E8E0-E7QZ19EZ-4334YZGQ},"[(48, 0.75181466), (71, 0.22680256)]"
1673,{J9W6-U5BU56PU-6601KQKL},"[(63, 0.5713488), (83, 0.40465856)]"
1674,{X5A6-B1MY74EV-8158JROL},"[(38, 0.6499458), (70, 0.2495506), (94, 0.08454299)]"
1675,{W3H7-D7GL04SR-4664FXHT},"[(38, 0.9842312)]"
1676,{F2R3-U2CA84XR-0402OBWA},"[(0, 0.7182113), (96, 0.2571973)]"
1677,{W9N4-C9DM57UI-5329EAJJ},"[(31, 0.063960135), (58, 0.5180326), (95, 0.40178)]"
1678,{T3R8-G2PW40FP-8763KPXA},"[(21, 0.048352573), (58, 0.9209107)]"
1679,{S6R9-D9IH33AL-5914LAEC},"[(28, 0.70539737), (53, 0.1409914), (57, 0.13289355)]"
1680,{W2B7-N9TW33BO-7005FMUL},"[(2, 0.9784001)]"
1681,{X6Q8-T0XT08QC-4094IJUZ},"[(22, 0.30204532), (40, 0.20725216), (44, 0.42819098), (78, 0.045896847)]"
1682,{H0D2-T2XJ73FN-5324QMMC},"[(45, 0.1763392), (85, 0.13670751), (86, 0.16259779), (87, 0.50683475)]"
1683,{K6W2-T7EJ93HF-6240AWSX},"[(67, 0.5637006), (77, 0.41342196)]"
1684,{I2W8-H6KW38WF-6886LUSC},"[(17, 0.45215896), (67, 0.5249655)]"
1685,{Y1T4-O7SP35AN-6892DADN},"[(66, 0.9788596)]"
1686,{S4Y1-E8GD51VT-8720HWJS},"[(68, 0.9812536)]"
1687,{Q3T6-D4JA64GO-1674YQWW},"[(35, 0.4109561), (84, 0.5708288)]"
1688,{K6A0-P3BD43YP-5716VLNN},"[(59, 0.5549548), (71, 0.41915265)]"
1689,{T4F3-H4YU28TP-0946NRKK},"[(15, 0.9805154)]"
1690,{N4Q2-I7ZO71EY-0651LJPI},"[(96, 0.98089176)]"
1691,{N7H3-K5VS49KH-9707XLEW},"[(11, 0.29022408), (83, 0.6817698)]"
1692,{R6X8-N4YO12DD-1068TGDY},"[(21, 0.9689518)]"
1693,{B8R7-M6QB43MG-0916UFYW},"[(93, 0.980125)]"
1694,{N9J5-F3MH68QL-8743TMFU},"[(5, 0.46002096), (29, 0.5224135)]"
1695,{R1U5-E8KL91MU-0655GEWW},"[(23, 0.7474412), (27, 0.10744834), (81, 0.12430213)]"
1696,{R3O5-H2RD95RF-4727ICNO},"[(13, 0.35878175), (64, 0.38004896), (92, 0.24000429)]"
1697,{W0P0-T6BA52RP-1997QOAA},"[(1, 0.7200142), (79, 0.2571106)]"
1698,{D5E1-P2NK26SF-0509BTZT},"[(61, 0.5644747), (70, 0.38109326), (78, 0.033717416)]"
1699,{X3E8-J2FM11RY-4800THRA},"[(31, 0.9738513)]"
1700,{T2V5-Y2FF18EZ-0060IKVE},"[(6, 0.49289775), (30, 0.09312148), (68, 0.39525747)]"
1701,{K3V9-F8EW64SS-3124KZWY},"[(73, 0.9797237)]"
1702,{W0N1-T3WT78JB-9066UCYB},"[(7, 0.9779215)]"
1703,{E7V2-C8XW54PS-9372ALOM},"[(69, 0.54102635), (70, 0.4410892)]"
1704,{S0C7-P9DK78RA-0121EQKB},"[(4, 0.11465836), (7, 0.38500994), (43, 0.4857998)]"
1705,{Y7O7-O4EL11GX-5794YFPH},"[(57, 0.22744052), (81, 0.7532733)]"
1706,{L4O2-X4UR84TK-0007BDBS},"[(96, 0.97384906)]"
1707,{B9A9-M1KY88FY-1772XYJU},"[(3, 0.27708915), (49, 0.42979714), (66, 0.27715278)]"
1708,{Y1T3-P7UX75LE-4213ULVJ},"[(6, 0.0813333), (23, 0.5450862), (26, 0.35329515)]"
1709,{F4K8-S7HS44LT-2489RCZH},"[(42, 0.42613152), (89, 0.5548908)]"
1710,{P9J5-C4LG85SP-2632PDCU},"[(85, 0.9698838)]"
1711,{M6P5-C2KZ84BP-1289LWRQ},"[(3, 0.97314656)]"
1712,{D6P8-L9LS51TV-5381ULGS},"[(8, 0.51997626), (30, 0.108455025), (61, 0.13448057), (97, 0.22312234)]"
1713,{U6O2-S7HY31SK-3742VENB},"[(66, 0.3768988), (68, 0.4572255), (81, 0.14784557)]"
1714,{T9I8-B5NK43FG-3051AGDF},"[(7, 0.11238481), (59, 0.36261818), (97, 0.5102443)]"
1715,{F0W5-C4LR97DR-4756PXAG},"[(39, 0.15800826), (57, 0.5852474), (88, 0.23410013)]"
1716,{I2T0-V9DI00ZG-0039VDAF},"[(0, 0.26603872), (37, 0.3835297), (66, 0.044969358), (95, 0.2899202)]"
1717,{H4R1-W8YV53VL-8395HVAE},"[(16, 0.31587481), (60, 0.5360343), (83, 0.12434283)]"
1718,{P9I7-I9MU11GA-1881JUVB},"[(53, 0.43928543), (84, 0.54314905)]"
1719,{V8L7-Y5FQ03BD-2891ZFKG},"[(45, 0.9035186), (59, 0.08035671)]"
1720,{A5R0-P3GQ06XF-3698DBEK},"[(39, 0.98125106)]"
1721,{S3M9-X9QD50ZE-9399GVUZ},"[(67, 0.73529965), (84, 0.24234688)]"
1722,{Z9O1-T6SF25SK-7916MCQI},"[(13, 0.033543352), (50, 0.9467813)]"
1723,{H4C6-D0TS54PK-8213BYDC},"[(55, 0.27506953), (78, 0.6999453)]"
1724,{H4F5-P7RD72UT-6883MMGR},"[(32, 0.45597756), (37, 0.12245974), (58, 0.403399)]"
1725,{A8O2-D0EO10BP-1970YQUU},"[(36, 0.92549485), (81, 0.056288283)]"
1726,{Q4K3-O9YD49YE-9466PWZT},"[(82, 0.47763616), (98, 0.5038052)]"
1727,{R6L1-R8AN49EX-7784KKZR},"[(64, 0.9567991)]"
1728,{F7J9-R4BO99US-7290TGRZ},"[(16, 0.6230302), (19, 0.36102)]"
1729,{U8K9-D9SN34JY-3763DEDX},"[(81, 0.32211122), (88, 0.10664485), (89, 0.5538559)]"
1730,{M1O6-G1FY79KG-4360KLFA},"[(4, 0.9745226)]"
1731,{V5T9-R6MR03JF-7954DJGY},"[(20, 0.20779271), (69, 0.19906202), (74, 0.5776904)]"
1732,{Y9W9-W0MJ85EH-0350BJBM},"[(35, 0.23004863), (39, 0.07400947), (79, 0.6709749)]"
1733,{X3D3-P5FZ79NJ-3570SUDK},"[(40, 0.44424722), (57, 0.45359525), (84, 0.08144235)]"
1734,{E7G0-T1EX71WS-8489JOJL},"[(32, 0.97385234)]"
1735,{P0H3-D6AX98QZ-1739HUPG},"[(3, 0.98371077)]"
1736,{V3E9-S3FB40TH-1545EPDX},"[(20, 0.37884167), (34, 0.050983317), (87, 0.250581), (88, 0.30723977)]"
1737,{O5Y4-U4AQ02BC-7648XHZC},"[(24, 0.14802976), (44, 0.8260833)]"
1738,{P1M3-M8NR83DE-6861EHTV},"[(61, 0.5091648), (65, 0.41525474), (92, 0.060124874)]"
1739,{F7T0-S4CP44YP-5957HQRS},"[(35, 0.05952375), (82, 0.9176038)]"
1740,{B0K5-F7YH75ED-0828DAFZ},"[(0, 0.02983295), (66, 0.33084643), (87, 0.49146014), (99, 0.13231778)]"
1741,{D4B2-R6LG66SC-0815KHFJ},"[(23, 0.56315136), (42, 0.41756034)]"
1742,{P0N4-V7RB90HO-4493WLDM},"[(26, 0.20789675), (53, 0.07038), (94, 0.7036924)]"
1743,{Q9Q4-C2FV15HS-5760MQBY},"[(32, 0.11423932), (45, 0.38163996), (66, 0.48199266)]"
1744,{X7R2-G0DD33CF-4192VVWJ},"[(34, 0.8480888), (88, 0.13262402)]"
1745,{B1B9-A5VQ51UH-1806GKEH},"[(16, 0.74047095), (51, 0.14952958), (96, 0.08883176)]"
1746,{N3R5-A7TW84VT-6846TZKZ},"[(11, 0.3498602), (87, 0.46034274), (92, 0.17107208)]"
1747,{W2V3-G0QJ93HX-3392UGNO},"[(34, 0.83388644), (50, 0.14323765)]"
1748,{H9Q5-C9TI71OJ-2495UBMC},"[(14, 0.60003424), (28, 0.3785822)]"
1749,{Z0X1-R9MK37LE-5507FYVK},"[(59, 0.3329836), (79, 0.6465233)]"
1750,{R7T3-W2XI11OS-1252VUXQ},"[(49, 0.676418), (92, 0.3026536)]"
1751,{Q4K9-P8BE41IG-7781GXTX},"[(21, 0.97515696)]"
1752,{T5P4-F2KV94XS-2078SKZV},"[(0, 0.14693466), (38, 0.29749712), (91, 0.54058903)]"
1753,{Q0V1-L9MR34BZ-5075OTTM},"[(0, 0.49783495), (52, 0.46722236), (77, 0.011195594)]"
1754,{Q7K1-W3GH32HV-7644SZXB},"[(3, 0.6383656), (4, 0.05124096), (40, 0.20934013), (76, 0.07864323)]"
1755,{Z4I4-I7QO41CC-1361ZGEI},"[(70, 0.10247725), (86, 0.10961492), (98, 0.77052057)]"
1756,{A4R0-T9HQ22RH-2043LUEJ},"[(27, 0.410492), (36, 0.5614043)]"
1757,{I2Z3-C9YO13CO-5791JOUT},"[(12, 0.5629088), (42, 0.18196112), (70, 0.23194867)]"
1758,{E0I2-G0RU27IF-0603AJDY},"[(5, 0.14369208), (12, 0.5812703), (57, 0.2555661)]"
1759,{W8W6-I5AI84FP-7056TRCD},"[(5, 0.34964103), (67, 0.13234131), (88, 0.49773565)]"
1760,{G5U1-E8NE85PR-8152QTEY},"[(53, 0.98160017)]"
1761,{O4G1-Z9WI94DI-0464IRZO},"[(4, 0.22503918), (99, 0.7577054)]"
1762,{N3Y5-R2XB52KI-4171SMWD},"[(38, 0.29383323), (45, 0.68430734)]"
1763,{N7E0-L5WB44IX-1617RWTR},"[(46, 0.97839904)]"
1764,{W7X6-T1RQ34PT-1373VMDO},"[(2, 0.03188491), (13, 0.43618816), (55, 0.3650216), (66, 0.15093629)]"
1765,{S7P1-D9RO63UL-9509IRBI},"[(1, 0.45289207), (75, 0.33621213), (98, 0.19591597)]"
1766,{T4M9-O6UQ54ID-3423ZZJP},"[(32, 0.5031234), (70, 0.48101124)]"
1767,{X7W7-X0VC12SG-6549XRZR},"[(80, 0.24717486), (96, 0.73695946)]"
1768,{K4J5-U9FE68KF-8129NVFT},"[(25, 0.13748725), (87, 0.83662766)]"
1769,{G5P8-U9HI31CE-4315YZFB},"[(32, 0.31841934), (47, 0.34232122), (58, 0.32249656)]"
1770,{B2Z9-R4LK51QH-0088UPME},"[(23, 0.4185119), (56, 0.16943821), (71, 0.3960878)]"
1771,{N2Q9-X5PF46CK-5907OWWM},"[(61, 0.110692345), (65, 0.23102765), (75, 0.09561999), (88, 0.54376596)]"
1772,{I3C2-C0CB08QG-4283LXUC},"[(32, 0.29520893), (54, 0.6862723)]"
1773,{K8S6-O2LQ43BB-3566RAXZ},"[(82, 0.5589736), (88, 0.4196458)]"
1774,{R6J0-O3VX87TQ-8824BEUN},"[(14, 0.08144605), (88, 0.8919658)]"
1775,{M1S2-K6RQ86HC-3925VLPU},"[(37, 0.24243815), (80, 0.73748857)]"
1776,{D7L2-Y8EP67WS-9954NLSD},"[(80, 0.9698895)]"
1777,{C3G8-J8GM98JL-0782XPXV},"[(12, 0.98125404)]"
1778,{K8U8-G5NA46IJ-4471HPGT},"[(77, 0.33830196), (97, 0.64444053)]"
1779,{H6Z8-G8NV48OQ-3769UBTA},"[(32, 0.07167083), (55, 0.8298382), (78, 0.08303677)]"
1780,{X1Z3-P5HY60FN-7288KWJS},"[(17, 0.11229079), (52, 0.28703433), (70, 0.077594794), (98, 0.503807)]"
1781,{G2B5-W1AX72AD-3481PWJX},"[(16, 0.02119765), (41, 0.2905707), (72, 0.21461348), (95, 0.4583227)]"
1782,{U6F3-Y9GL42VS-0896XXBS},"[(75, 0.74207807), (84, 0.24035813)]"
1783,{J6M5-D2KW70KW-9681SONI},"[(55, 0.97314394)]"
1784,{K3N2-B3ZA81JR-9153ICLJ},"[(43, 0.0754914), (45, 0.34603164), (55, 0.38819224), (67, 0.17474248)]"
1785,{S3O4-I8BI03CT-0585SDFL},"[(21, 0.20312773), (79, 0.77720094)]"
1786,{J4H4-Z3PX59PX-0428TMQP},"[(11, 0.86315215), (49, 0.116774544)]"
1787,{A2J6-M3EY13OX-0525CLUQ},"[(82, 0.97314656)]"
1788,{H0D1-H6GD33ZO-7839GCFS},"[(8, 0.036327377), (39, 0.9427468)]"
1789,{T9P5-O0LC78LE-5007KBVC},"[(5, 0.51732177), (15, 0.120633386), (54, 0.344342)]"
1790,{G0P2-N5QL24JB-5466UYAJ},"[(36, 0.982076)]"
1791,{N8F0-Z2TQ76WR-9527VRVT},"[(39, 0.3587486), (42, 0.14500818), (59, 0.481264)]"
1792,{M3N9-J8XU87PZ-4043IVSK},"[(34, 0.13388237), (35, 0.8479021)]"
1793,{V4J8-T0QW61EQ-0140ZXHZ},"[(22, 0.08765479), (89, 0.8821107)]"
1794,{U4H5-I3HI45ED-8077MEGA},"[(48, 0.30806082), (55, 0.67226624)]"
1795,{G9N1-H2GG48MM-0948DFYX},"[(3, 0.341846), (41, 0.56292474), (86, 0.0749433)]"
1796,{N4W6-S3TQ15FO-6317OOOE},"[(85, 0.81993955), (90, 0.15663972)]"
1797,{G6D2-F4UQ35BO-7034NDZW},"[(32, 0.9723979)]"
1798,{T0Q1-R9VD69JX-4083WIIU},"[(22, 0.1227158), (25, 0.78943294), (31, 0.07046456)]"
1799,{I8I3-D6SO09QP-2347THFA},"[(8, 0.23446718), (55, 0.25852045), (85, 0.48792183)]"
1800,{Q6V4-W8AM95DS-2022NFRD},"[(36, 0.34281242), (49, 0.17340116), (80, 0.2701182), (85, 0.19316413)]"
1801,{L5R6-T8NE71OP-9939CGGX},"[(54, 0.58576787), (63, 0.38834554)]"
1802,{E8E3-C9KD20CC-5270PZPK},"[(4, 0.46145973), (79, 0.52213275)]"
1803,{F9B0-O2ZG79UB-8493NQLW},"[(4, 0.55534774), (6, 0.20043467), (34, 0.22103494)]"
1804,{Q6C1-T8NM66FM-1945JRIK},"[(50, 0.53429914), (59, 0.27216187), (85, 0.03811372), (96, 0.13724414)]"
1805,{S7C4-H4MQ37PU-4077XYHE},"[(14, 0.65044546), (73, 0.33133954)]"
1806,{J3T4-G6LK15OO-1135QXOD},"[(1, 0.16930073), (30, 0.24886544), (33, 0.5574918)]"
1807,{N6F1-N6FE52PX-2709PPAU},"[(0, 0.03970531), (2, 0.058329552), (61, 0.23437934), (67, 0.38376063), (88, 0.270581)]"
1808,{K3Y2-N3VA05NE-2976RZTY},"[(72, 0.9808899)]"
1809,{S1S9-C7SI02TJ-5233PCJD},"[(22, 0.60241383), (30, 0.30908784), (36, 0.06778324)]"
1810,{R9Q2-W1HY94ZR-5522GPHX},"[(67, 0.96298504), (87, 0.010505071)]"
1811,{Q2D8-T3JF14ZI-6605ORFK},"[(6, 0.11128504), (11, 0.6080987), (79, 0.26152602)]"
1812,{Q8K3-E2BR27WD-9115GNYK},"[(69, 0.9768919)]"
1813,{I6J5-L4OZ73ML-8683NCCE},"[(51, 0.4107406), (75, 0.39891058), (96, 0.17125697)]"
1814,{H5C1-W4LA36YB-3544FCRL},"[(53, 0.1072437), (70, 0.87487143)]"
1815,{R1D1-Q8FR67XB-1415JPGZ},"[(2, 0.2427038), (22, 0.48666662), (49, 0.2558769)]"
1816,{D7G8-J3VT40FJ-4541CGXF},"[(98, 0.9784005)]"
1817,{K2X5-S6QR11PM-7474BGTP},"[(27, 0.3864328), (45, 0.32501894), (54, 0.27520984)]"
1818,{G2G1-K0FH13UP-0091SDED},"[(17, 0.6474168), (85, 0.32736114)]"
1819,{C2H9-H4NJ21CJ-6169RHUP},"[(25, 0.49862677), (88, 0.47615293)]"
1820,{H6Y3-G7DQ38PK-3526JDOH},"[(33, 0.9341223), (74, 0.035136975)]"
1821,{U8O7-Y9BH22LS-2205DGAP},"[(69, 0.61670065), (82, 0.36322415)]"
1822,{I1L5-G2UL41QI-3116BQVD},"[(22, 0.3751973), (64, 0.60840964)]"
1823,{W6P5-M6BF56CF-8257KBQA},"[(7, 0.5040551), (97, 0.15253127), (99, 0.32691056)]"
1824,{O5C0-P4KQ65VP-6976NXGH},"[(35, 0.09222797), (61, 0.87498164)]"
1825,{A3I0-Q3UO99WB-5413TTXM},"[(69, 0.15418534), (80, 0.82395613)]"
1826,{E7V9-P9GX77AV-5011KGZY},"[(24, 0.25632286), (32, 0.2391108), (77, 0.48685756)]"
1827,{O1Y9-M4UN22XC-6320WEEH},"[(79, 0.9788582)]"
1828,{C8V6-Z5HH15YB-8284GWYN},"[(43, 0.21281743), (63, 0.21545184), (78, 0.08992984), (85, 0.42405757), (95, 0.040083442)]"
1829,{P9X5-D7EO59EZ-4687NGIZ},"[(26, 0.9825671)]"
1830,{V3R7-J9SM28LP-3736CDLI},"[(22, 0.4045272), (75, 0.55103105), (78, 0.027654817)]"
1831,{P2D0-V1YZ60RY-5768MXWN},"[(35, 0.16801791), (44, 0.30231065), (50, 0.509387)]"
1832,{S6B0-Y3UU40PR-7863HWON},"[(5, 0.35239777), (20, 0.6262179)]"
1833,{J3E0-Q7ZA23FW-8819QDFI},"[(22, 0.67118204), (28, 0.08520918), (45, 0.22839615)]"
1834,{D4W6-Q2GZ16NU-2197XILL},"[(14, 0.3518009), (20, 0.62891394)]"
1835,{N6Y0-P5RQ52CA-8125HYCG},"[(17, 0.5350101), (90, 0.43976817)]"
1836,{I6B7-J1YA63GC-9877WGMN},"[(43, 0.21335043), (99, 0.76843506)]"
1837,{E7I5-V4XC29DL-5422ARDZ},"[(50, 0.13888866), (60, 0.34526077), (88, 0.49906424)]"
1838,{Y2G1-M0OY94YG-5540REQQ},"[(6, 0.9584459), (11, 0.02377514)]"
1839,{E9L5-O9UT97NF-4847HWXH},"[(74, 0.97839665)]"
1840,{C8F1-D0ZE24IK-3354OOEN},"[(24, 0.25936964), (27, 0.26396278), (76, 0.45093006)]"
1841,{L5X0-V9RK38XW-1087GKLW},"[(23, 0.07897716), (29, 0.059801232), (63, 0.7897324), (94, 0.05259319)]"
1842,{M5O6-M5QO82QX-2444XTFQ},"[(1, 0.18569584), (9, 0.7950185)]"
1843,{N3V5-V5VN68QY-4103JIPY},"[(47, 0.90709406), (90, 0.065580934)]"
1844,{C9J2-Z7HL58NP-2272HMNW},"[(65, 0.7663293), (73, 0.21317753)]"
1845,{F4D0-X6EP64FP-6727ULBX},"[(69, 0.20879914), (70, 0.18149441), (92, 0.5909821)]"
1846,{W2U1-M0VV49TW-8204KBWZ},"[(13, 0.17030825), (45, 0.18254444), (50, 0.484667), (73, 0.14668301)]"
1847,{W6T6-D0DY53AB-0571PYRQ},"[(47, 0.13929722), (95, 0.6906993), (99, 0.15230177)]"
1848,{Q6M7-O8DM89EX-0832USQW},"[(88, 0.34258294), (94, 0.63083166)]"
1849,{U6T7-Z2SP22GE-8159QNHU},"[(46, 0.97741514)]"
1850,{F7K3-K4MY08ZY-0452MECM},"[(9, 0.923646), (24, 0.05449828)]"
1851,{L6I7-Z9KH03HR-6026CHAD},"[(83, 0.065214515), (94, 0.874337), (95, 0.04499306)]"
1852,{Z8F2-I1PZ57JB-3050SBLH},"[(35, 0.1590048), (65, 0.8213224)]"
1853,{O0P3-L1HZ24UZ-3976VRIE},"[(27, 0.98193175)]"
1854,{O1B4-A6NV49UX-4288VWZV},"[(12, 0.73217815), (47, 0.046415456), (94, 0.20303524)]"
1855,{G6C2-D8KI57CR-3534NMSN},"[(29, 0.5305787), (72, 0.44251746)]"
1856,{N2F6-K5WD50QO-4896OQAZ},"[(67, 0.96795464)]"
1857,{J0B1-V3TQ68LQ-9163GSNW},"[(49, 0.27322525), (59, 0.48946777), (88, 0.2161022)]"
1858,{L9Y8-M2AW76CL-1917TKCM},"[(13, 0.33894658), (62, 0.11887356), (91, 0.5253933)]"
1859,{J4H0-M7SZ60ZN-3582DYXB},"[(39, 0.53673613), (69, 0.44739836)]"
1860,{B5R5-A1BO76ER-9977FPYW},"[(68, 0.9763428)]"
1861,{S8R5-G2VC79GO-5780QMFU},"[(18, 0.30489725), (53, 0.5605158), (66, 0.11621598)]"
1862,{K2W3-S3XG59HU-4853NNRK},"[(41, 0.18554588), (86, 0.78923094)]"
1863,{T8K8-D5YE16SE-9654MTEG},"[(69, 0.09583639), (76, 0.88690734)]"
1864,{Z5U9-L5JN43YI-3086YRJO},"[(1, 0.28225377), (30, 0.53675103), (93, 0.16578251)]"
1865,{D6L2-X2LH36FC-7115AJJP},"[(53, 0.24740861), (71, 0.7280003)]"
1866,{B3N7-W5UZ21WA-7525ZTYL},"[(72, 0.9551506), (86, 0.027594045)]"
1867,{Z3O0-L0VQ60NM-6799YPOC},"[(65, 0.14091219), (86, 0.8372283)]"
1868,{F8N4-V4SI52TG-7033RKQE},"[(63, 0.34210202), (69, 0.31772318), (80, 0.075646825), (90, 0.24992748)]"
1869,{N1H8-S2BW83VS-3884CUAW},"[(13, 0.9783995)]"
1870,{N5G1-V7IS68QN-1019QBUZ},"[(6, 0.09464312), (21, 0.5834735), (83, 0.12016185), (85, 0.18481596)]"
1871,{I2P4-P1YQ03FO-9097BOAA},"[(38, 0.33483598), (41, 0.5744124), (49, 0.045822654), (51, 0.029632786)]"
1872,{T1A7-W9IF66JO-7157EDKL},"[(43, 0.977919)]"
1873,{C5N0-T9UD14YE-7557IAZA},"[(34, 0.804618), (54, 0.17196041)]"
1874,{I9B5-S8YK85HY-1606TAFP},"[(25, 0.3088548), (46, 0.6164999), (62, 0.05841865)]"
1875,{F9O2-W8CW50RW-7835QHKT},"[(79, 0.97515965)]"
1876,{T4X9-V8MS99AH-8101MDEG},"[(69, 0.61401594), (91, 0.36256525)]"
1877,{X2Z4-G3JW74PZ-1974MLJZ},"[(5, 0.96895283)]"
1878,{M4M7-P0YE34PM-9661LCWU},"[(69, 0.98089224)]"
1879,{Q1M6-X9AO53SK-1739KTTP},"[(31, 0.54578745), (60, 0.43133375)]"
1880,{P4A3-I5OI23IH-1394VUBL},"[(16, 0.18365306), (21, 0.0956604), (30, 0.32666808), (54, 0.28077158), (76, 0.096805066)]"
1881,{T5C6-B3OR39UG-6916LIJI},"[(61, 0.8142171), (67, 0.1682175)]"
1882,{N6Q4-M8KV30LF-2132XOPV},"[(18, 0.5083613), (28, 0.016653037), (50, 0.4463476)]"
1883,{C1E3-J4OC41TW-7555SJJW},"[(74, 0.9805166)]"
1884,{T7A2-A9QA46KC-2254AECH},"[(1, 0.17195505), (41, 0.42228946), (49, 0.2682169), (98, 0.11826601)]"
1885,{D8Z6-H5MS96YM-6889IQCK},"[(99, 0.9849574)]"
1886,{W0H5-B6MB29VS-4361AHAB},"[(39, 0.1245289), (80, 0.29653502), (85, 0.55946493)]"
1887,{U5N1-Z5UA33FS-0790CXPD},"[(42, 0.48602724), (44, 0.41981715), (55, 0.07468068)]"
1888,{E2Y5-E7MA67NC-0881GARR},"[(0, 0.102371454), (4, 0.68985885), (13, 0.18868056)]"
1889,{R5R0-D1KD36SI-8255OCTS},"[(5, 0.64091295), (88, 0.34120727)]"
1890,{P3W8-Y9HT28WA-3567CYCG},"[(9, 0.20641522), (37, 0.62394375), (81, 0.14935504)]"
