user,day,action_id,content
SKW0066,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16]","['[(81, 0.8054479), (85, 0.17868897)]', '[(75, 0.19220318), (81, 0.6711829), (95, 0.12091105)]', '[(66, 0.30062145), (73, 0.68009156)]', '[(6, 0.09427639), (46, 0.8864364)]', '[(2, 0.20723137), (75, 0.2360643), (83, 0.5390014)]', '[(66, 0.5768906), (78, 0.11610248), (90, 0.28930315)]', '[(19, 0.2900568), (62, 0.098523706), (88, 0.59519213)]', '[(40, 0.5854584), (66, 0.39814624)]', '[(16, 0.29008383), (29, 0.12741444), (43, 0.25488588), (56, 0.312791)]', '[(0, 0.090037), (57, 0.8948302)]', '[(28, 0.44039494), (37, 0.17405997), (61, 0.36204994)]', '[(39, 0.433535), (51, 0.14557362), (78, 0.4043887)]', '[(64, 0.09413836), (89, 0.88244385)]', '[(5, 0.9198187), (11, 0.049479436)]', '[(2, 0.0513709), (48, 0.14075114), (50, 0.5228453), (77, 0.27201137)]', '[(6, 0.28259847), (57, 0.17012136), (60, 0.11388634), (78, 0.3249329), (89, 0.09557403)]', '[(20, 0.407711), (54, 0.16294736), (85, 0.15686516), (98, 0.25358036)]', '[(26, 0.8338772), (68, 0.14672442)]', '[(17, 0.053128634), (21, 0.5916185), (43, 0.051048204), (64, 0.037328426), (66, 0.24921598)]', '[(35, 0.4109561), (84, 0.5708288)]', '[(26, 0.12524366), (29, 0.09639182), (53, 0.48335916), (66, 0.27701062)]', '[(22, 0.8826694), (31, 0.09911463)]', '[(9, 0.40940446), (15, 0.46161926), (36, 0.10780936)]', '[(59, 0.18960278), (89, 0.7890114)]', '[(64, 0.9567991)]', '[(62, 0.9567976)]', '[(67, 0.96298504), (87, 0.010505071)]', '[(47, 0.046959125), (73, 0.93547416)]', '[(40, 0.1805485), (54, 0.803584)]', '[(18, 0.2684812), (51, 0.5711183), (99, 0.14469622)]', '[(85, 0.97929865)]', '[(87, 0.9792984)]', '[(55, 0.13339585), (63, 0.8062848), (85, 0.040037602)]', '[(11, 0.21745141), (25, 0.09848804), (66, 0.66377515)]', '[(49, 0.10304625), (70, 0.8796965)]', '[(33, 0.20182121), (40, 0.1291542), (74, 0.21800797), (80, 0.43411064)]', '[(6, 0.9584459), (11, 0.02377514)]', '[(61, 0.4385335), (74, 0.54534113)]', '[(60, 0.9553677), (80, 0.029498482)]', '[(4, 0.6074318), (15, 0.15335034), (48, 0.028939907), (84, 0.19545266)]', '[(59, 0.15657029), (68, 0.7965358), (78, 0.021926083)]', '[(70, 0.49978396), (73, 0.014987837), (90, 0.46026298)]']"
SKW0066,2010-01-03,,
SKW0066,2010-01-04,,
SMW1131,2010-01-02,,
SMW1131,2010-01-03,,
SMW1131,2010-01-04,"[0, 0, 3, 3, 5, 5, 0, 0, 5, 5, 5, 5]","['[(4, 0.28004855), (32, 0.6970736)]', '[(8, 0.045480814), (44, 0.93164384)]', '[(7, 0.580011), (12, 0.13519715), (77, 0.057442173), (87, 0.2118075)]', '[(4, 0.08263898), (79, 0.16912746), (88, 0.17670405), (93, 0.5559867)]', '[(0, 0.14738595), (5, 0.607192), (64, 0.22425482)]', '[(41, 0.75048774), (67, 0.22812699)]', '[(20, 0.49235132), (91, 0.48797473)]', '[(77, 0.37979925), (84, 0.14999495), (99, 0.4507324)]', '[(48, 0.68967646), (59, 0.29103673)]', '[(88, 0.98051775)]', '[(63, 0.97839904)]', '[(34, 0.32294276), (86, 0.6556737)]']"
SNO0033,2010-01-02,,
SNO0033,2010-01-03,,
SNO0033,2010-01-04,,
SSM1663,2010-01-02,,
SSM1663,2010-01-03,,
SSM1663,2010-01-04,,
SSN1130,2010-01-02,,
SSN1130,2010-01-03,,
SSN1130,2010-01-04,,
SSS1129,2010-01-02,,
SSS1129,2010-01-03,,
SSS1129,2010-01-04,,
SVF1858,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16]","['[(24, 0.97689277)]', '[(39, 0.21478504), (51, 0.5414724), (60, 0.22110043)]', '[(56, 0.31980482), (89, 0.6609075)]', '[(67, 0.093097895), (76, 0.022985773), (88, 0.76684594), (94, 0.09817466)]', '[(8, 0.10268749), (39, 0.4960856), (98, 0.38383374)]', '[(39, 0.53673613), (69, 0.44739836)]', '[(32, 0.11423932), (45, 0.38163996), (66, 0.48199266)]', '[(97, 0.9720628)]']"
SVF1858,2010-01-03,,
SVF1858,2010-01-04,,
TAL1665,2010-01-02,,
TAL1665,2010-01-03,,
TAL1665,2010-01-04,,
TAW0689,2010-01-02,,
TAW0689,2010-01-03,,
TAW0689,2010-01-04,"[0, 0, 0, 0]","['[(16, 0.38044786), (98, 0.5703616)]', '[(14, 0.9503255)]', '[(25, 0.98051786)]', '[(11, 0.94048244), (21, 0.040230487)]']"
TBP0548,2010-01-02,,
TBP0548,2010-01-03,,
TBP0548,2010-01-04,,
TCA1183,2010-01-02,,
TCA1183,2010-01-03,,
TCA1183,2010-01-04,,
TDK0753,2010-01-02,,
TDK0753,2010-01-03,,
TDK0753,2010-01-04,,
TDR1930,2010-01-02,,
TDR1930,2010-01-03,,
TDR1930,2010-01-04,,
THB1069,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['[(75, 0.9779198)]', '[(7, 0.31402886), (53, 0.66411215)]', '[(27, 0.50131893), (56, 0.4793949)]', '[(35, 0.47627956), (62, 0.50443345)]', '[(22, 0.015866572), (81, 0.6476331), (97, 0.31971383)]', '[(55, 0.8888248), (65, 0.09421615)]', '[(1, 0.7637088), (50, 0.21807481)]', '[(19, 0.312987), (71, 0.66879684)]', '[(53, 0.97576374)]', '[(27, 0.8081875), (31, 0.16781841)]', '[(95, 0.9707758)]', '[(62, 0.029907592), (66, 0.9411625)]', '[(2, 0.22497648), (19, 0.10786445), (43, 0.6528409)]', '[(7, 0.077855505), (8, 0.1767881), (20, 0.2406381), (21, 0.4905477)]', '[(49, 0.53993654), (96, 0.4399883)]', '[(18, 0.08933285), (28, 0.8905928)]', '[(63, 0.7441485), (68, 0.23106673)]', '[(8, 0.155655), (70, 0.8261308)]', '[(3, 0.13946396), (37, 0.8371153)]', '[(88, 0.976345)]', '[(41, 0.93856794), (63, 0.033145763)]', '[(5, 0.084413595), (62, 0.88747984)]', '[(40, 0.19561392), (74, 0.78389263)]', '[(56, 0.721505), (66, 0.2580016)]', '[(12, 0.55249333), (36, 0.4222827)]', '[(42, 0.97452253)]', '[(26, 0.6174361), (58, 0.031459678), (99, 0.33794725)]', '[(35, 0.07028935), (88, 0.91594356)]', '[(4, 0.20117313), (43, 0.2178943), (91, 0.56021655)]', '[(12, 0.022117209), (59, 0.9569538)]', '[(7, 0.34698978), (55, 0.40623266), (74, 0.22243704)]', '[(49, 0.97515726)]', '[(13, 0.35865042), (81, 0.6212742)]', '[(34, 0.25708464), (48, 0.027805582), (67, 0.6952379)]', '[(6, 0.7390297), (41, 0.23958908)]', '[(26, 0.6746274), (33, 0.30398682)]', '[(82, 0.5994658), (84, 0.3716044)]', '[(40, 0.97077465)]', '[(56, 0.9763426)]', '[(25, 0.9763441)]', '[(38, 0.88193077), (49, 0.09218719)]', '[(58, 0.97385603)]', '[(11, 0.9534614), (67, 0.031168293)]', '[(12, 0.12530032), (55, 0.3674142), (95, 0.49207342)]', '[(23, 0.9801277)]', '[(14, 0.5196542), (26, 0.46067336)]', '[(38, 0.97634226)]', '[(38, 0.6490862), (51, 0.3274917)]', '[(34, 0.36019686), (37, 0.07861586), (40, 0.54522496)]', '[(11, 0.14749572), (20, 0.61114186), (22, 0.22540075)]', '[(94, 0.9842285)]', '[(21, 0.07762431), (43, 0.8606464), (99, 0.04627589)]', '[(9, 0.18644615), (17, 0.10039464), (59, 0.018728882), (63, 0.5636218), (92, 0.11590833)]', '[(11, 0.3986815), (58, 0.0701535), (93, 0.51595265)]', '[(40, 0.970776)]', '[(76, 0.67630166), (91, 0.29476628)]', '[(12, 0.72987646), (45, 0.12230837), (61, 0.12944335)]', '[(17, 0.90135986), (64, 0.08008006)]', '[(38, 0.4229425), (92, 0.55402356)]', '[(37, 0.3310782), (97, 0.64924866)]', '[(71, 0.969889)]', '[(77, 0.9698937)]', '[(25, 0.9668816)]', '[(83, 0.9668893)]', '[(1, 0.1847175), (24, 0.68711394), (78, 0.11246508)]', '[(12, 0.06100205), (65, 0.78062546), (88, 0.14266877)]', '[(8, 0.05111286), (46, 0.10984473), (91, 0.8147034)]', '[(86, 0.5089805), (95, 0.46642828)]', '[(20, 0.21106988), (74, 0.7730659)]', '[(62, 0.443913), (68, 0.5023027), (93, 0.038079232)]', '[(35, 0.70454377), (92, 0.27496338)]', '[(13, 0.9792993)]', '[(34, 0.22263633), (58, 0.71280026), (85, 0.046534196)]', '[(46, 0.755863), (70, 0.22592032)]', '[(64, 0.07740071), (83, 0.8974567)]', '[(27, 0.23710246), (56, 0.57392484), (77, 0.17024712)]', '[(75, 0.24236834), (91, 0.5790097), (99, 0.16266075)]', '[(69, 0.10303225), (90, 0.8808435)]', '[(58, 0.592741), (68, 0.39164567)]', '[(23, 0.7917645), (40, 0.08269807), (63, 0.11008254)]', '[(28, 0.16275744), (43, 0.10351293), (56, 0.046428986), (87, 0.67609644)]', '[(1, 0.36578837), (12, 0.056666244), (26, 0.22664669), (83, 0.33969343)]', '[(36, 0.015036395), (61, 0.046061035), (86, 0.8745353), (91, 0.048239153)]', '[(44, 0.88664734), (80, 0.09822029)]']"
THB1069,2010-01-03,,
THB1069,2010-01-04,,
TKH1718,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 16, 16, 6, 6, 16, 16]","['[(69, 0.5943733), (91, 0.3748867)]', '[(72, 0.83016384), (95, 0.1390927)]', '[(7, 0.49420023), (73, 0.10960793), (92, 0.3745568)]', '[(69, 0.15418534), (80, 0.82395613)]', '[(81, 0.98422766)]', '[(40, 0.44541237), (50, 0.20901889), (95, 0.33011308)]', '[(58, 0.56579345), (70, 0.41907403)]', '[(23, 0.15851483), (30, 0.8163982), (47, 0.010108287)]', '[(36, 0.9816018)]', '[(43, 0.21281743), (63, 0.21545184), (78, 0.08992984), (85, 0.42405757), (95, 0.040083442)]', '[(23, 0.56315136), (42, 0.41756034)]', '[(1, 0.12578249), (3, 0.14602806), (99, 0.7090964)]', '[(39, 0.27838033), (83, 0.701127)]', '[(19, 0.79801136), (45, 0.1814953)]', '[(18, 0.0219284), (66, 0.96194607)]', '[(2, 0.90650475), (54, 0.05875522), (72, 0.01878029)]', '[(6, 0.5993814), (48, 0.13627161), (60, 0.24755932)]', '[(39, 0.24330314), (40, 0.52899885), (51, 0.20660748)]', '[(5, 0.5825995), (66, 0.18889406), (77, 0.20586327)]', '[(35, 0.05952375), (82, 0.9176038)]', '[(6, 0.19351494), (52, 0.21025793), (82, 0.57972455)]', '[(57, 0.48602363), (82, 0.49730414)]', '[(16, 0.7524082), (88, 0.22417349)]', '[(4, 0.7228483), (64, 0.2537323)]', '[(34, 0.010484245), (45, 0.4970577), (58, 0.23614185), (99, 0.23998323)]', '[(71, 0.6942053), (91, 0.28912377)]', '[(31, 0.06392084), (88, 0.91716236)]', '[(24, 0.8182121), (27, 0.15674725)]', '[(52, 0.9748207)]', '[(91, 0.5840027), (92, 0.39364138)]', '[(75, 0.23275879), (76, 0.7496761)]', '[(21, 0.9822557)]', '[(72, 0.63669056), (89, 0.34402248)]', '[(51, 0.4107406), (75, 0.39891058), (96, 0.17125697)]', '[(19, 0.89924604), (94, 0.08318882)]', '[(36, 0.08037388), (39, 0.2640706), (72, 0.638169)]', '[(37, 0.24243815), (80, 0.73748857)]', '[(46, 0.71704024), (77, 0.26288524)]', '[(12, 0.19308372), (22, 0.31615373), (59, 0.26310816), (81, 0.20980725)]', '[(26, 0.20789675), (53, 0.07038), (94, 0.7036924)]', '[(55, 0.5525235), (63, 0.11501245), (75, 0.31748447)]', '[(16, 0.37096786), (35, 0.34995216), (39, 0.068573), (98, 0.19568168)]', '[(28, 0.18043354), (41, 0.26045138), (60, 0.09320778), (97, 0.44900024)]', '[(13, 0.10374571), (52, 0.8789976)]', '[(39, 0.12997483), (49, 0.85389936)]', '[(36, 0.74971825), (45, 0.13054372), (56, 0.10352992)]', '[(67, 0.8851457), (79, 0.09143522)]', '[(14, 0.5974239), (20, 0.04728425), (97, 0.33211115)]', '[(2, 0.2427038), (22, 0.48666662), (49, 0.2558769)]', '[(24, 0.07618206), (28, 0.23104265), (31, 0.059565865), (52, 0.6186094)]', '[(66, 0.8867606), (81, 0.09316602)]', '[(46, 0.48437676), (55, 0.17726429), (70, 0.31848797)]', '[(89, 0.9757641)]', '[(99, 0.9757624)]', '[(69, 0.61401594), (91, 0.36256525)]', '[(10, 0.97634333)]', '[(17, 0.35776845), (37, 0.15095109), (85, 0.47696087)]', '[(23, 0.12129536), (35, 0.04883705), (69, 0.2547613), (95, 0.55950296)]', '[(14, 0.7914558), (97, 0.19065806)]', '[(12, 0.026697926), (36, 0.24022816), (42, 0.7153726)]', '[(25, 0.9698906)]', '[(46, 0.20078163), (92, 0.32074085), (93, 0.44897276)]', '[(14, 0.55286556), (47, 0.42191193)]', '[(10, 0.742146), (28, 0.2326297)]', '[(0, 0.036606256), (19, 0.08960687), (35, 0.5932953), (54, 0.16332996), (67, 0.103137635)]', '[(5, 0.37643516), (37, 0.41305858), (38, 0.041232105), (84, 0.15510353)]', '[(25, 0.07142613), (31, 0.35756087), (75, 0.55528325)]', '[(0, 0.14342877), (3, 0.45007026), (44, 0.0150870895), (98, 0.37611777)]']"
TKH1718,2010-01-03,,
TKH1718,2010-01-04,,
TLM0421,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['[(72, 0.9551506), (86, 0.027594045)]', '[(2, 0.3352488), (54, 0.01139084), (58, 0.08652705), (94, 0.5499275)]', '[(34, 0.804618), (54, 0.17196041)]', '[(69, 0.97633904)]', '[(50, 0.13888866), (60, 0.34526077), (88, 0.49906424)]', '[(33, 0.01979308), (63, 0.404143), (82, 0.55927765)]', '[(22, 0.67118204), (28, 0.08520918), (45, 0.22839615)]', '[(59, 0.3843178), (64, 0.6003138)]', '[(2, 0.28471357), (22, 0.50760347), (88, 0.18271896)]', '[(41, 0.18554588), (86, 0.78923094)]', '[(23, 0.07897716), (29, 0.059801232), (63, 0.7897324), (94, 0.05259319)]', '[(52, 0.22264872), (90, 0.7580639)]', '[(9, 0.5441021), (15, 0.20900133), (86, 0.120586835), (96, 0.107414156)]', '[(1, 0.18569584), (9, 0.7950185)]', '[(35, 0.2710398), (44, 0.48289326), (74, 0.22578153)]', '[(45, 0.55875224), (58, 0.420757)]', '[(16, 0.18365306), (21, 0.0956604), (30, 0.32666808), (54, 0.28077158), (76, 0.096805066)]', '[(35, 0.59669536), (65, 0.22011638), (88, 0.16640124)]', '[(96, 0.97385335)]', '[(13, 0.7219295), (96, 0.25199583)]']"
TLM0421,2010-01-03,,
TLM0421,2010-01-04,,
TRA1671,2010-01-02,,
TRA1671,2010-01-03,,
TRA1671,2010-01-04,,
TRS0224,2010-01-02,,
TRS0224,2010-01-03,,
TRS0224,2010-01-04,,
TSG0262,2010-01-02,"[15, 15, 10, 10, 10, 10, 16, 16, 16, 16, 6, 6, 16, 16, 15, 15, 6, 6, 16, 16, 15, 15, 15, 15, 16, 16, 6, 6, 16, 16, 10, 10, 16, 16, 15, 15, 16, 16, 16, 16, 6, 6, 10, 10, 15, 15, 10, 10, 15, 15, 10, 10, 15, 15, 10, 10, 16, 16, 16, 16, 15, 15, 15, 15, 10, 10, 16, 16, 6, 6, 6, 6, 15, 15, 15, 15, 15, 15]","['[(7, 0.83589715), (36, 0.0690026), (49, 0.078599334)]', '[(0, 0.017465247), (39, 0.20038484), (44, 0.076705426), (51, 0.25933692), (81, 0.42994305)]', '[(44, 0.2417243), (88, 0.741882)]', '[(80, 0.6501443), (84, 0.3334619)]', '[(61, 0.2510417), (82, 0.72828656)]', '[(25, 0.9834398)]', '[(40, 0.5861848), (77, 0.3919558)]', '[(72, 0.13604802), (88, 0.84209293)]', '[(3, 0.2974771), (18, 0.41025558), (22, 0.10193306), (46, 0.17636792)]', '[(8, 0.51997626), (30, 0.108455025), (61, 0.13448057), (97, 0.22312234)]', '[(97, 0.9815982)]', '[(12, 0.7624921), (76, 0.20761949), (91, 0.01185823)]', '[(32, 0.4628447), (34, 0.010365132), (88, 0.05557174), (92, 0.45114276)]', '[(58, 0.0259221), (71, 0.9535846)]', '[(76, 0.7486935), (84, 0.021515448), (96, 0.2060434)]', '[(3, 0.9757653)]', '[(19, 0.97698104)]', '[(39, 0.23566516), (67, 0.66467583), (96, 0.076333724)]', '[(4, 0.15191895), (40, 0.5760794), (97, 0.24703775)]', '[(7, 0.27215895), (93, 0.7026202)]', '[(49, 0.59817547), (52, 0.09405715), (68, 0.28904393)]', '[(62, 0.7182529), (88, 0.26283118)]', '[(29, 0.9831601)]', '[(0, 0.55745333), (65, 0.31714347), (68, 0.03445944), (84, 0.07461152)]', '[(39, 0.2195147), (90, 0.75316143)]', '[(10, 0.9724004)]', '[(8, 0.22025019), (36, 0.11620971), (57, 0.64141065)]', '[(37, 0.69411397), (88, 0.12791367), (98, 0.1558448)]', '[(7, 0.6947813), (31, 0.13098256), (92, 0.15395267)]', '[(25, 0.9792967)]', '[(51, 0.24345428), (68, 0.29525578), (87, 0.43753967)]', '[(12, 0.12097468), (15, 0.83413655), (75, 0.021138828)]', '[(39, 0.063572936), (92, 0.91575396)]', '[(5, 0.156823), (40, 0.014782272), (64, 0.81131303)]', '[(5, 0.383356), (21, 0.27026775), (27, 0.3298728)]', '[(0, 0.95286995), (3, 0.017426308), (71, 0.013201414)]', '[(17, 0.7656133), (54, 0.21546951)]', '[(16, 0.16000016), (54, 0.119930565), (66, 0.70134586)]', '[(53, 0.048206475), (81, 0.7938354), (97, 0.14250372)]', '[(83, 0.065214515), (94, 0.874337), (95, 0.04499306)]', '[(40, 0.80587614), (50, 0.17445101)]', '[(0, 0.6262745), (55, 0.109663196), (76, 0.24458975)]', '[(44, 0.2959896), (69, 0.683084)]', '[(83, 0.978858)]', '[(4, 0.16653386), (7, 0.81679595)]', '[(75, 0.98315793)]', '[(50, 0.31828564), (54, 0.5851443), (84, 0.08100744)]', '[(26, 0.268733), (37, 0.10233229), (69, 0.028582726), (80, 0.58529663)]', '[(50, 0.40811965), (59, 0.4650198), (86, 0.11035939)]', '[(0, 0.37668058), (8, 0.1933981), (71, 0.41341883)]', '[(56, 0.10255403), (91, 0.8734517)]', '[(78, 0.97576416)]', '[(0, 0.8560464), (92, 0.12728173)]', '[(71, 0.3587412), (81, 0.6245849)]', '[(64, 0.97741693)]', '[(15, 0.07157173), (18, 0.9060723)]', '[(1, 0.39834946), (15, 0.5827357)]', '[(26, 0.9808927)]', '[(14, 0.014053469), (40, 0.30987626), (86, 0.65394354)]', '[(10, 0.42290655), (50, 0.5547393)]', '[(13, 0.22240669), (59, 0.7609223)]', '[(0, 0.611391), (17, 0.37193727)]', '[(45, 0.09954798), (47, 0.88319397)]', '[(22, 0.65652233), (75, 0.32404178)]', '[(20, 0.3679744), (47, 0.29948592), (55, 0.31631243)]', '[(16, 0.31254086), (25, 0.67106616)]', '[(70, 0.96894944)]', '[(29, 0.9689401)]', '[(44, 0.8451817), (83, 0.1258878)]', '[(74, 0.049899176), (86, 0.9211703)]', '[(25, 0.018823802), (84, 0.6894575), (92, 0.27601522)]', '[(12, 0.015233802), (20, 0.82513326), (54, 0.14392807)]', '[(28, 0.0331291), (46, 0.945012)]', '[(35, 0.97792023)]', '[(13, 0.07953884), (17, 0.29835254), (82, 0.6037382)]', '[(66, 0.9812497)]', '[(50, 0.8518633), (64, 0.1295788)]', '[(32, 0.7899561), (71, 0.19148433)]']"
TSG0262,2010-01-03,,
TSG0262,2010-01-04,,
TTR1792,2010-01-02,"[16, 16, 16, 16]","['[(35, 0.38623428), (50, 0.28913736), (67, 0.20759723), (70, 0.10197422)]', '[(7, 0.62999666), (99, 0.35463384)]', '[(13, 0.53030837), (19, 0.4500181)]', '[(8, 0.9801303)]']"
TTR1792,2010-01-03,,
TTR1792,2010-01-04,,
UJC0329,2010-01-02,,
UJC0329,2010-01-03,,
UJC0329,2010-01-04,,
UMB0108,2010-01-02,,
UMB0108,2010-01-03,,
UMB0108,2010-01-04,,
URB1668,2010-01-02,,
URB1668,2010-01-03,,
URB1668,2010-01-04,,
VCF1602,2010-01-02,,
VCF1602,2010-01-03,"[10, 10, 10, 10, 14, 14]","['[(12, 0.26689494), (29, 0.07774849), (35, 0.10920926), (90, 0.42818558), (98, 0.10414142)]', '[(32, 0.46989733), (47, 0.2763502), (79, 0.23963551)]', '[(10, 0.27883255), (78, 0.7014958)]', '[(1, 0.9801287)]', '[(12, 0.5753383), (20, 0.23905009), (25, 0.14952973), (67, 0.019750426)]', '[(2, 0.56156236), (20, 0.41892785)]']"
VCF1602,2010-01-04,,
VPA0974,2010-01-02,"[6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 6, 6, 16, 16, 16, 16, 6, 6, 6, 6, 16, 16, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16]","['[(47, 0.24838918), (86, 0.53073853), (99, 0.20634055)]', '[(47, 0.30884972), (65, 0.50357187), (78, 0.16926047)]', '[(10, 0.16581362), (35, 0.14129943), (62, 0.054745246), (94, 0.619246)]', '[(0, 0.102371454), (4, 0.68985885), (13, 0.18868056)]', '[(40, 0.9779183)]', '[(38, 0.9584298), (46, 0.019711725)]', '[(70, 0.7094041), (75, 0.27569214)]', '[(32, 0.31841934), (47, 0.34232122), (58, 0.32249656)]', '[(52, 0.24448094), (74, 0.49671534), (83, 0.23206188)]', '[(29, 0.5305787), (72, 0.44251746)]', '[(46, 0.28833935), (56, 0.17755297), (57, 0.27687353), (97, 0.23971237)]', '[(50, 0.19454095), (64, 0.014117541), (73, 0.53723305), (78, 0.23658752)]', '[(51, 0.5859555), (72, 0.39616096)]', '[(32, 0.29520893), (54, 0.6862723)]', '[(25, 0.4303683), (73, 0.55034286)]', '[(71, 0.4753599), (76, 0.5053543)]', '[(35, 0.5917721), (81, 0.12603635), (84, 0.2605549)]', '[(71, 0.032960262), (78, 0.2554888), (86, 0.6899131)]', '[(82, 0.5589736), (88, 0.4196458)]', '[(52, 0.97839755)]', '[(28, 0.030096386), (49, 0.93347347)]', '[(14, 0.9632048)]', '[(78, 0.92259526), (92, 0.057502095)]', '[(33, 0.98225814)]', '[(9, 0.13816452), (33, 0.30628374), (51, 0.17004246), (71, 0.36830148)]', '[(5, 0.46002096), (29, 0.5224135)]', '[(4, 0.22503918), (99, 0.7577054)]', '[(9, 0.2838806), (76, 0.6988624)]', '[(9, 0.064941995), (45, 0.062110875), (82, 0.3915683), (85, 0.46558058)]', '[(28, 0.94832146), (81, 0.03554577)]', '[(6, 0.11128504), (11, 0.6080987), (79, 0.26152602)]', '[(38, 0.07768711), (59, 0.9030245)]', '[(50, 0.97634315)]', '[(0, 0.04500266), (5, 0.4612904), (84, 0.47052175)]', '[(27, 0.9763444)]', '[(60, 0.9763402)]', '[(69, 0.61670065), (82, 0.36322415)]', '[(71, 0.9797212)]', '[(15, 0.97839904)]', '[(21, 0.3739914), (48, 0.08097501), (60, 0.5238675)]', '[(13, 0.2825134), (40, 0.12242352), (50, 0.5766931)]', '[(1, 0.46182948), (33, 0.071044035), (57, 0.053256825), (64, 0.3956872)]', '[(66, 0.9788596)]', '[(16, 0.060284633), (41, 0.23217691), (57, 0.686822)]']"
VPA0974,2010-01-03,,
VPA0974,2010-01-04,,
VRP0267,2010-01-02,"[0, 0, 16, 16, 6, 6, 6, 6, 3, 3, 16, 16, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 16, 16, 16, 16, 6, 6]","['[(56, 0.025378758), (60, 0.2924108), (76, 0.6638399)]', '[(22, 0.11796761), (26, 0.7850357), (63, 0.07862546)]', '[(17, 0.45215896), (67, 0.5249655)]', '[(67, 0.97689337)]', '[(16, 0.4939715), (41, 0.18532714), (64, 0.29573777)]', '[(32, 0.67262614), (79, 0.30215278)]', '[(26, 0.9834409)]', '[(40, 0.7434889), (93, 0.24011663)]', '[(1, 0.015695756), (78, 0.9042601), (84, 0.061320454)]', '[(40, 0.9260734), (74, 0.055012316)]', '[(30, 0.32498178), (57, 0.6561014)]', '[(65, 0.09276935), (82, 0.8883168)]', '[(69, 0.45699927), (70, 0.52207214)]', '[(7, 0.41416976), (15, 0.5649024)]', '[(30, 0.9834413)]', '[(46, 0.9834369)]', '[(3, 0.6383656), (4, 0.05124096), (40, 0.20934013), (76, 0.07864323)]', '[(1, 0.2744939), (25, 0.64862365), (54, 0.054238923)]', '[(51, 0.097566195), (76, 0.21079597), (95, 0.67899394)]', '[(40, 0.2216634), (53, 0.39665198), (56, 0.11460472), (57, 0.045983363), (79, 0.20871203)]', '[(58, 0.96573406)]', '[(18, 0.9657344)]', '[(7, 0.26584256), (12, 0.7107374)]', '[(2, 0.123186015), (63, 0.8533931)]', '[(31, 0.8536617), (44, 0.01267657), (62, 0.1129467)]', '[(16, 0.3189843), (40, 0.66008735)]', '[(54, 0.5264654), (56, 0.45346025)]', '[(59, 0.97972196)]', '[(49, 0.97634244)]', '[(15, 0.12479674), (23, 0.5452207), (66, 0.30680153)]', '[(19, 0.97568613)]', '[(47, 0.13929722), (95, 0.6906993), (99, 0.15230177)]', '[(22, 0.30204532), (40, 0.20725216), (44, 0.42819098), (78, 0.045896847)]', '[(3, 0.2605061), (28, 0.39259455), (36, 0.18753338), (76, 0.14275156)]', '[(35, 0.04979643), (84, 0.9212747)]', '[(48, 0.49833056), (89, 0.47273904)]']"
VRP0267,2010-01-03,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","['[(80, 0.9819348)]', '[(23, 0.47189593), (67, 0.510219)]', '[(40, 0.9808932)]', '[(93, 0.9790159)]', '[(78, 0.9808914)]', '[(19, 0.17283928), (32, 0.8082435)]', '[(2, 0.47678605), (95, 0.5042971)]', '[(50, 0.47589788), (87, 0.50518596)]', '[(27, 0.98089266)]', '[(76, 0.9778944)]', '[(38, 0.8660787), (42, 0.015489626), (83, 0.1045226)]', '[(28, 0.45421895), (58, 0.5317293)]']"
VRP0267,2010-01-04,,
WFV0687,2010-01-02,,
WFV0687,2010-01-03,,
WFV0687,2010-01-04,,
WHG1669,2010-01-02,,
WHG1669,2010-01-03,,
WHG1669,2010-01-04,,
WIR1720,2010-01-02,,
